from_vnum,to_vnum,direction,door_state,key,keywords
22198,22197,west,0,0,
22199,22164,north,0,0,
22199,22200,east,0,0,
22199,22215,south,0,0,
22199,22198,west,0,0,
22200,22165,north,0,0,
22200,22201,east,0,0,
22200,2634,south,0,0,
22200,22199,west,0,0,
22201,22166,north,0,0,
22201,22202,east,0,0,
22201,2635,south,0,0,
22201,22200,west,0,0,
22202,22167,north,0,0,
22202,22203,east,0,0,
22202,2636,south,0,0,
22202,22201,west,0,0,
22203,22168,north,0,0,
22203,2642,east,0,0,
22203,2637,south,0,0,
22203,22202,west,0,0,
22204,22170,north,0,0,
22204,22205,east,0,0,
22204,2639,south,0,0,
22204,2642,west,0,0,
22205,22171,north,0,0,
22205,22206,east,0,0,
22205,22216,south,0,0,
22205,22204,west,0,0,
22206,22172,north,0,0,
22206,22207,east,0,0,
22206,22217,south,0,0,
22206,22205,west,0,0,
22207,22173,north,0,0,
22207,22208,east,0,0,
22207,22218,south,0,0,
22207,22206,west,0,0,
22208,22174,north,0,0,
22208,22219,south,0,0,
22208,22207,west,0,0,
22209,22193,north,0,0,
22209,22210,east,0,0,
22209,22220,south,0,0,
22210,22194,north,0,0,
22210,22211,east,0,0,
22210,22221,south,0,0,
22210,22209,west,0,0,
22211,22195,north,0,0,
22211,22212,east,0,0,
22211,22222,south,0,0,
22211,22210,west,0,0,
22212,22196,north,0,0,
22212,22213,east,0,0,
22212,22223,south,0,0,
22212,22211,west,0,0,
22213,22197,north,0,0,
22213,22214,east,0,0,
22213,22224,south,0,0,
22213,22212,west,0,0,
22214,22198,north,0,0,
22214,22215,east,0,0,
22214,22225,south,0,0,
22214,22213,west,0,0,
22215,22199,north,0,0,
22215,2634,east,0,0,
22215,22226,south,0,0,
22215,22214,west,0,0,
22216,22205,north,0,0,
22216,22217,east,0,0,
22216,22227,south,0,0,
22216,2639,west,0,0,
22217,22206,north,0,0,
22217,22218,east,0,0,
22217,22228,south,0,0,
22217,22216,west,0,0,
22218,22207,north,0,0,
22218,22219,east,0,0,
22218,22229,south,0,0,
22218,22217,west,0,0,
22219,22208,north,0,0,
22219,22230,south,0,0,
22219,22218,west,0,0,
22220,22209,north,0,0,
22220,22221,east,0,0,
22220,22231,south,0,0,
22221,22210,north,0,0,
22221,22222,east,0,0,
22221,22232,south,0,0,
22221,22220,west,0,0,
22222,22211,north,0,0,
22222,22223,east,0,0,
22222,22233,south,0,0,
22222,22221,west,0,0,
22223,22212,north,0,0,
22223,22224,east,0,0,
22223,22234,south,0,0,
22223,22222,west,0,0,
22224,22213,north,0,0,
22224,22225,east,0,0,
22224,22235,south,0,0,
22224,22223,west,0,0,
22225,22214,north,0,0,
22225,22226,east,0,0,
22225,22236,south,0,0,
22225,22224,west,0,0,
22226,22215,north,0,0,
22226,2640,east,0,0,
22226,22237,south,0,0,
22226,22225,west,0,0,
22227,22216,north,0,0,
22227,22228,east,0,0,
22227,22238,south,0,0,
22227,2641,west,0,0,
22228,22217,north,0,0,
22228,22229,east,0,0,
22228,22239,south,0,0,
22228,22227,west,0,0,
22229,22218,north,0,0,
22229,22230,east,0,0,
22229,22240,south,0,0,
22229,22228,west,0,0,
22230,22219,north,0,0,
22230,22241,south,0,0,
22230,22229,west,0,0,
22231,22220,north,0,0,
22231,22232,east,0,0,
22231,22242,south,0,0,
22232,22221,north,0,0,
22232,22233,east,0,0,
22232,22243,south,0,0,
22232,22231,west,0,0,
22233,22222,north,0,0,
22233,22234,east,0,0,
22233,22244,south,0,0,
22233,22232,west,0,0,
22234,22223,north,0,0,
22234,22235,east,0,0,
22234,22245,south,0,0,
22234,22233,west,0,0,
22235,22224,north,0,0,
22235,22236,east,0,0,
22235,22246,south,0,0,
22235,22234,west,0,0,
22236,22225,north,0,0,
22236,22237,east,0,0,
22236,22247,south,0,0,
22236,22235,west,0,0,
22237,22226,north,0,0,
22237,22248,south,0,0,
22237,22236,west,0,0,
22238,22227,north,0,0,
22238,22239,east,0,0,
22238,22249,south,0,0,
22239,22228,north,0,0,
22239,22240,east,0,0,
22239,22250,south,0,0,
22239,22238,west,0,0,
22240,22229,north,0,0,
22240,22241,east,0,0,
22240,22251,south,0,0,
22240,22239,west,0,0,
22241,22230,north,0,0,
22241,22252,south,0,0,
22241,22240,west,0,0,
22242,22231,north,0,0,
22242,22243,east,0,0,
22242,22253,south,0,0,
22243,22232,north,0,0,
22243,22244,east,0,0,
22243,22254,south,0,0,
22243,22242,west,0,0,
22244,22233,north,0,0,
22244,22245,east,0,0,
22244,22255,south,0,0,
22244,22243,west,0,0,
22245,22234,north,0,0,
22245,22246,east,0,0,
22245,22256,south,0,0,
22245,22244,west,0,0,
22246,22235,north,0,0,
22246,22247,east,0,0,
22246,22257,south,0,0,
22246,22245,west,0,0,
22247,22236,north,0,0,
22247,22248,east,0,0,
22247,22258,south,0,0,
22247,22246,west,0,0,
22248,22237,north,0,0,
22248,22259,south,0,0,
22248,22247,west,0,0,
22249,22238,north,0,0,
22249,22250,east,0,0,
22249,22260,south,0,0,
22250,22239,north,0,0,
22250,22251,east,0,0,
22250,22261,south,0,0,
22250,22249,west,0,0,
22251,22240,north,0,0,
22251,22252,east,0,0,
22251,22262,south,0,0,
22251,22250,west,0,0,
22252,22241,north,0,0,
22252,22263,south,0,0,
22252,22251,west,0,0,
22253,22242,north,0,0,
22253,22254,east,0,0,
22253,22264,south,0,0,
22254,22243,north,0,0,
22254,22255,east,0,0,
22254,22265,south,0,0,
22254,22253,west,0,0,
22255,22244,north,0,0,
22255,22256,east,0,0,
22255,22266,south,0,0,
22255,22254,west,0,0,
22256,22245,north,0,0,
22256,22257,east,0,0,
22256,22267,south,0,0,
22256,22255,west,0,0,
22257,22246,north,0,0,
22257,22258,east,0,0,
22257,22268,south,0,0,
22257,22256,west,0,0,
22258,22247,north,0,0,
22258,22259,east,0,0,
22258,22269,south,0,0,
22258,22257,west,0,0,
22259,22248,north,0,0,
22259,22270,south,0,0,
22259,22258,west,0,0,
22260,22249,north,0,0,
22260,22261,east,0,0,
22260,22271,south,0,0,
22261,22250,north,0,0,
22261,22262,east,0,0,
22261,22272,south,0,0,
22261,22260,west,0,0,
22262,22251,north,0,0,
22262,22263,east,0,0,
22262,22273,south,0,0,
22262,22261,west,0,0,
22263,22252,north,0,0,
22263,22274,south,0,0,
22263,22262,west,0,0,
22264,22253,north,0,0,
22264,22265,east,0,0,
22264,22275,south,0,0,
22265,22254,north,0,0,
22265,22266,east,0,0,
22265,22276,south,0,0,
22265,22264,west,0,0,
22266,22255,north,0,0,
22266,22267,east,0,0,
22266,22277,south,0,0,
22266,22265,west,0,0,
22267,22256,north,0,0,
22267,22268,east,0,0,
22267,22278,south,0,0,
22267,22266,west,0,0,
22268,22257,north,0,0,
22268,22269,east,0,0,
22268,22279,south,0,0,
22268,22267,west,0,0,
22269,22258,north,0,0,
22269,22270,east,0,0,
22269,22280,south,0,0,
22269,22268,west,0,0,
22270,22259,north,0,0,
22270,22269,west,0,0,
22271,22260,north,0,0,
22271,22272,east,0,0,
22271,22282,south,0,0,
22272,22261,north,0,0,
22272,22273,east,0,0,
22272,22283,south,0,0,
22272,22271,west,0,0,
22273,22262,north,0,0,
22273,22274,east,0,0,
22273,22284,south,0,0,
22273,22272,west,0,0,
22274,22263,north,0,0,
22274,22285,south,0,0,
22274,22273,west,0,0,
22275,22264,north,0,0,
22275,22276,east,0,0,
22275,22286,south,0,0,
22276,22265,north,0,0,
22276,22277,east,0,0,
22276,22287,south,0,0,
22276,22275,west,0,0,
22277,22266,north,0,0,
22277,22278,east,0,0,
22277,22288,south,0,0,
22277,22276,west,0,0,
22278,22267,north,0,0,
22278,22279,east,0,0,
22278,22289,south,0,0,
22278,22277,west,0,0,
22279,22268,north,0,0,
22279,22280,east,0,0,
22279,22290,south,0,0,
22279,22278,west,0,0,
22280,22269,north,0,0,
22280,22291,south,0,0,
22280,22279,west,0,0,
22281,22282,east,0,0,
22282,22271,north,0,0,
22282,22283,east,0,0,
22282,22292,south,0,0,
22282,22281,west,0,0,
22283,22272,north,0,0,
22283,22284,east,0,0,
22283,22282,west,0,0,
22284,22273,north,0,0,
22284,22285,east,0,0,
22284,22293,south,0,0,
22284,22283,west,0,0,
22285,22274,north,0,0,
22285,22294,south,0,0,
22285,22284,west,0,0,
22286,22275,north,0,0,
22286,22287,east,0,0,
22286,22295,south,0,0,
22287,22276,north,0,0,
22287,22288,east,0,0,
22287,22296,south,0,0,
22287,22286,west,0,0,
22288,22277,north,0,0,
22288,22289,east,0,0,
22288,22297,south,0,0,
22288,22287,west,0,0,
22289,22278,north,0,0,
22289,22290,east,0,0,
22289,22298,south,0,0,
22289,22288,west,0,0,
22290,22279,north,0,0,
22290,22291,east,0,0,
22290,22299,south,0,0,
22290,22289,west,0,0,
22291,22280,north,0,0,
22291,22290,west,0,0,
22292,22282,north,0,0,
22293,22284,north,0,0,
22293,22294,east,0,0,
22294,22285,north,0,0,
22294,22293,west,0,0,
22295,22286,north,0,0,
22295,22296,east,0,0,
22296,22287,north,0,0,
22296,22297,east,0,0,
22296,22295,west,0,0,
22297,22288,north,0,0,
22297,22298,east,0,0,
22297,22296,west,0,0,
22298,22289,north,0,0,
22298,22299,east,0,0,
22298,22297,west,0,0,
22299,22290,north,0,0,
22299,22298,west,0,0,
4300,4305,west,0,0,
4301,4302,north,0,0,
4301,4305,east,1,4322,gate
4301,4306,south,0,0,
4301,4304,west,0,0,
4302,4301,south,0,0,
4302,4303,west,0,0,
4303,4302,east,0,4302,
4303,4304,south,0,0,
4303,4310,west,0,0,
4304,4303,north,0,0,
4304,4301,east,0,0,
4304,4311,west,0,0,
4305,4300,east,0,0,
4305,4301,west,1,4322,gate
4306,4301,north,0,0,
4307,4304,north,0,0,
4307,4306,east,0,0,
4307,4308,west,0,0,
4308,4311,north,0,0,
4308,4307,east,0,0,
4310,4350,north,0,0,
4310,4303,east,0,0,
4310,4311,south,0,0,
4311,4310,north,0,0,
4311,4304,east,0,0,
4311,4308,south,0,0,
4312,4318,north,0,0,
4312,4341,south,0,0,
4312,4313,up,0,0,
4313,4314,north,0,0,
4313,4316,south,0,0,
4313,4312,down,0,0,
4314,4315,north,0,1,
4314,4313,south,0,0,
4315,4314,south,0,0,
4315,4331,west,0,0,
4315,4319,down,0,0,
4316,4313,north,0,0,
4316,4317,south,0,0,
4317,4316,north,0,0,
4317,4330,west,0,0,
4318,4319,north,0,0,
4318,4312,south,0,0,
4318,4329,west,0,0,
4319,4318,south,0,0,
4319,4326,west,0,0,
4319,4315,up,0,0,
4319,4322,down,0,0,
4322,4325,east,0,0,
4322,4323,south,0,0,
4322,4327,west,0,0,
4322,4319,up,0,0,
4323,4322,north,0,0,
4323,4324,east,0,0,
4323,4328,west,0,0,
4324,4325,north,0,0,
4324,4323,west,0,0,
4325,4324,south,0,0,
4325,4322,west,0,0,
4326,4319,east,0,0,
4326,4329,south,0,0,
4327,4322,east,0,0,
4327,4328,south,0,0,
4328,4327,north,0,0,
4328,4323,east,0,0,
4329,4326,north,0,0,
4329,4318,east,0,0,
4330,4317,east,0,0,
4331,4315,east,0,0,
4340,4350,east,0,0,
4340,4343,west,0,0,
4341,4312,north,0,0,
4343,4340,east,0,0,
4350,4310,south,0,0,
4350,4340,west,0,0,
21300,21301,east,0,1,
21300,21307,south,0,1,
21301,21302,east,0,1,
21301,21300,west,0,1,
21302,21303,east,0,1,
21302,21301,west,0,1,
21303,21304,east,0,1,
21303,21302,west,0,1,
21304,21305,east,0,1,
21304,21303,west,0,1,
21305,21306,east,0,1,
21305,21304,west,0,1,
21306,21313,south,0,1,
21306,21305,west,0,1,
21307,21300,north,0,1,
21307,21308,east,0,1,
21308,21309,east,0,1,
21308,21315,south,0,1,
21308,21307,west,0,1,
21309,21310,east,0,1,
21309,21308,west,0,1,
21310,21311,east,0,1,
21310,21317,south,0,1,
21310,21309,west,0,1,
21311,21304,north,0,1,
21311,21312,east,0,1,
21311,21310,west,0,1,
21312,21319,south,0,1,
21312,21311,west,0,1,
21313,21306,north,0,1,
21313,21320,south,0,1,
21314,21315,east,0,1,
21315,21308,north,0,1,
21315,21316,east,0,1,
21315,21322,south,0,1,
21315,21314,west,0,1,
21316,21323,south,0,1,
21316,21315,west,0,1,
21317,21310,north,0,1,
21317,21318,east,0,1,
21317,21324,south,0,1,
21318,21319,east,0,1,
21318,21317,west,0,1,
21319,21312,north,0,1,
21319,21326,south,0,1,
21319,21318,west,0,1,
21320,21313,north,0,1,
21321,21322,east,0,1,
21321,21329,south,0,1,
21322,21315,north,0,1,
21322,21321,west,0,1,
21323,21316,north,0,1,
21323,21324,east,0,1,
21324,21317,north,0,1,
21324,21323,west,0,1,
21325,21326,east,0,1,
21325,21333,south,0,1,
21326,21319,north,0,1,
21326,21327,east,0,1,
21326,21325,west,0,1,
21327,21326,west,0,1,
21328,21329,east,0,1,
21329,21321,north,0,1,
21330,21338,south,0,1,
21330,21329,west,0,1,
21331,21330,west,0,1,
21332,21331,west,0,1,
21333,21325,north,0,1,
21333,21332,west,0,1,
21334,21342,south,0,1,
21334,21333,west,0,1,
21335,21334,west,0,1,
21336,21335,west,0,1,
21337,21338,east,0,1,
21337,21344,south,0,1,
21338,21330,north,0,1,
21338,21339,east,0,1,
21338,21337,west,0,1,
21339,21340,east,0,1,
21339,21338,west,0,1,
21340,21347,south,0,1,
21340,21339,west,0,1,
21341,21342,east,0,1,
21341,21348,south,0,1,
21342,21334,north,0,1,
21342,21343,east,0,1,
21342,21341,west,0,1,
21343,21350,south,0,1,
21343,21342,west,0,1,
21344,21337,north,0,1,
21344,21345,east,0,1,
21344,21351,south,0,1,
21345,21346,east,0,1,
21345,21344,west,0,1,
21346,21347,east,0,1,
21346,21345,west,0,1,
21347,21340,north,0,1,
21347,21348,east,0,1,
21347,21346,west,0,1,
21348,21341,north,0,1,
21348,21349,east,0,1,
21348,21347,west,0,1,
21349,21356,south,0,1,
21349,21348,west,0,1,
21350,21343,north,0,1,
21350,21357,south,0,1,
21351,21344,north,0,1,
21351,21352,east,0,1,
21352,21353,east,0,1,
21352,21351,west,0,1,
21353,21354,east,0,1,
21353,21352,west,0,1,
21353,21366,down,0,1,
21354,21355,east,0,1,
21354,21353,west,0,1,
21355,21356,east,0,1,
21355,21354,west,0,1,
21356,21349,north,0,1,
21356,21355,west,0,1,
21357,21350,north,0,1,
21357,21358,east,0,1,
21358,21357,west,0,1,
1000,1002,north,0,0,
1002,1000,south,0,0,
10011,10012,east,0,0,
10011,10017,south,0,0,
10012,10013,east,0,0,
10012,10018,south,0,0,
10012,10011,west,0,0,
10013,10014,east,0,0,
10013,10019,south,0,0,
10013,10012,west,0,0,
10014,10015,east,0,0,
10014,10020,south,0,0,
10014,10013,west,0,0,
10015,10021,south,0,0,
10015,10014,west,0,0,
10016,10017,east,0,0,
10016,10023,south,0,0,
10017,10011,north,0,0,
10017,10018,east,0,0,
10017,10016,west,0,0,
10018,10012,north,0,0,
10018,10019,east,0,0,
10018,10017,west,0,0,
10019,10013,north,0,0,
10019,10020,east,0,0,
10019,10018,west,0,0,
10020,10014,north,0,0,
10020,10021,east,0,0,
10020,10019,west,0,0,
10021,10015,north,0,0,
10021,10022,east,0,0,
10021,10020,west,0,0,
10022,10024,south,0,0,
10022,10021,west,0,0,
10023,10016,north,0,0,
10023,10025,south,0,0,
10024,10022,north,0,0,
10024,10026,south,0,0,
10025,10023,north,0,0,
10025,10027,south,0,0,
10026,10024,north,0,0,
10026,10028,south,0,0,
10027,10025,north,0,0,
10027,10029,south,0,0,
10028,10026,north,0,0,
10028,10035,south,0,0,
10029,10027,north,0,0,
10029,10030,east,0,0,
10030,10031,east,0,0,
10030,10036,south,0,0,
10030,10029,west,0,0,
10031,10032,east,0,0,
10031,10037,south,0,0,
10031,10030,west,0,0,
10032,10033,east,0,0,
10032,10038,south,0,0,
10032,10031,west,0,0,
10032,10041,down,0,0,
10033,10034,east,0,0,
10033,10039,south,0,0,
10033,10032,west,0,0,
10034,10035,east,0,0,
10034,10040,south,0,0,
10034,10033,west,0,0,
10035,10028,north,0,0,
10035,10034,west,0,0,
10036,10030,north,0,0,
10036,10037,east,0,0,
10037,10031,north,0,0,
10037,10038,east,0,0,
10037,10036,west,0,0,
10038,10032,north,0,0,
10038,10039,east,0,0,
10038,10037,west,0,0,
10039,10033,north,0,0,
10039,10040,east,0,0,
10039,10038,west,0,0,
10040,10034,north,0,0,
10040,10039,west,0,0,
10041,10042,south,0,0,
10041,10032,up,0,0,
10042,10041,north,0,0,
10042,8071,south,0,0,
10043,10045,north,0,0,
10043,10044,east,0,0,
10044,10046,north,0,0,
10044,10048,east,0,0,
10044,10043,west,0,0,
10045,10046,east,0,0,
10045,10043,south,0,0,
10046,10047,north,0,0,
10046,10049,east,0,0,
10046,10044,south,0,0,
10046,10045,west,0,0,
10047,10046,south,0,0,
10048,10049,north,0,0,
10048,10044,west,0,0,
10049,10048,south,0,0,
10049,10046,west,0,0,
4600,4690,north,0,0,
4600,4601,east,0,0,
4600,4610,south,0,0,
4601,4691,north,0,0,
4601,4602,east,0,0,
4601,4611,south,0,0,
4601,4600,west,0,0,
4602,4692,north,0,0,
4602,4603,east,0,0,
4602,4612,south,0,0,
4602,4601,west,0,0,
4603,4693,north,0,0,
4603,4604,east,0,0,
4603,4613,south,0,0,
4603,4602,west,0,0,
4604,4694,north,0,0,
4604,4605,east,0,0,
4604,4614,south,0,0,
4604,4603,west,0,0,
4605,4695,north,0,0,
4605,4606,east,0,0,
4605,4615,south,0,0,
4605,4604,west,0,0,
4606,4696,north,0,0,
4606,4607,east,0,0,
4606,4616,south,0,0,
4606,4605,west,0,0,
4607,4697,north,0,0,
4607,4608,east,0,0,
4607,4617,south,0,0,
4607,4606,west,0,0,
4608,4698,north,0,0,
4608,4609,east,0,0,
4608,4618,south,0,0,
4608,4607,west,0,0,
4609,4699,north,0,0,
4609,4600,east,0,0,
4609,4619,south,0,0,
4609,4608,west,0,0,
4610,4600,north,0,0,
4610,4611,east,0,0,
4610,4619,south,0,0,
4610,4620,west,0,0,
4611,4601,north,0,0,
4611,4621,south,0,0,
4611,4610,west,0,0,
4612,4602,north,0,0,
4612,4613,east,0,0,
4613,4603,north,0,0,
4613,4623,south,0,0,
4613,4612,west,0,0,
4614,4604,north,0,0,
4614,4615,east,0,0,
4614,4624,south,0,0,
4615,4605,north,0,0,
4615,4614,west,0,0,
4616,4606,north,0,0,
4616,4626,south,0,0,
4617,4607,north,0,0,
4617,4618,east,0,0,
4618,4608,north,0,0,
4618,4619,east,0,0,
4618,4628,south,0,0,
4618,4617,west,0,0,
4619,4609,north,0,0,
4619,4611,east,0,0,
4619,4629,south,0,0,
4619,4618,west,0,0,
4620,4610,north,0,0,
4620,4621,east,0,0,
4620,4630,south,0,0,
4620,4629,west,0,0,
4621,4611,north,0,0,
4621,4622,east,0,0,
4621,4620,west,0,0,
4622,4623,east,0,0,
4622,4632,south,0,0,
4622,4621,west,0,0,
4623,4613,north,0,0,
4623,4633,south,0,0,
4623,4622,west,0,0,
4624,4614,north,0,0,
4624,4625,east,0,0,
4624,4634,south,0,0,
4625,4622,west,0,0,
4626,4616,north,0,0,
4626,4636,south,0,0,
4627,4657,south,0,0,
4628,4618,north,0,0,
4628,4629,east,0,0,
4629,4619,north,0,0,
4629,4620,east,0,0,
4629,4628,south,0,0,
4629,4639,west,0,0,
4630,4620,north,0,0,
4630,4631,east,0,0,
4630,4640,south,0,0,
4630,4639,west,0,0,
4631,4632,east,0,0,
4631,4641,south,0,0,
4631,4630,west,0,0,
4632,4622,north,0,0,
4632,4642,south,0,0,
4632,4631,west,0,0,
4633,4623,north,0,0,
4633,4634,east,0,0,
4634,4624,north,0,0,
4634,4635,east,0,0,
4634,4633,west,0,0,
4635,4645,south,0,0,
4635,4634,west,0,0,
4636,4626,north,0,0,
4636,4637,east,0,0,
4637,4627,north,0,0,
4637,4647,south,0,0,
4637,4636,west,0,0,
4638,4639,east,0,0,
4638,4648,south,0,0,
4639,4629,north,0,0,
4639,4630,east,0,0,
4639,4649,south,0,0,
4639,4638,west,0,0,
4640,4630,north,0,0,
4640,4641,east,0,0,
4640,4650,south,0,0,
4640,4649,west,0,0,
4641,4631,north,0,0,
4641,4640,west,0,0,
4642,4632,north,0,0,
4642,4643,east,0,0,
4643,4644,east,0,0,
4643,4653,south,0,0,
4643,4642,west,0,0,
4644,4654,south,0,0,
4644,4643,west,0,0,
4645,4635,north,0,0,
4645,4655,south,0,0,
4646,4647,east,0,0,
4647,4637,north,0,0,
4647,4648,east,0,0,
4647,4657,south,0,0,
4647,4646,west,0,0,
4648,4638,north,0,0,
4648,4649,east,0,0,
4648,4647,west,0,0,
4649,4639,north,0,0,
4649,4640,east,0,0,
4649,4659,south,0,0,
4649,4648,west,0,0,
4650,4640,north,0,0,
4650,4651,east,0,0,
4650,4660,south,0,0,
4650,4659,west,0,0,
4651,4652,east,0,0,
4651,4661,south,0,0,
4651,4650,west,0,0,
4652,4642,north,0,0,
4652,4662,south,0,0,
4652,4651,west,0,0,
4653,4643,north,0,0,
4653,4663,south,0,0,
4653,4652,west,0,0,
4654,4644,north,0,0,
4654,4655,east,0,0,
4654,4664,south,0,0,
4655,4645,north,0,0,
4655,4656,east,0,0,
4655,4654,west,0,0,
4656,4657,east,0,0,
4656,4666,south,0,0,
4656,4655,west,0,0,
4657,4647,north,0,0,
4657,4656,west,0,0,
4658,4659,east,0,0,
4658,4668,south,0,0,
4659,4649,north,0,0,
4659,4650,east,0,0,
4659,4669,south,0,0,
4659,4658,west,0,0,
4660,4650,north,0,0,
4660,4661,east,0,0,
4660,4670,south,0,0,
4660,4669,west,0,0,
4661,4671,south,0,0,
4661,4660,west,0,0,
4662,4651,north,0,0,
4662,4663,east,0,0,
4663,4653,north,0,0,
4663,4673,south,0,0,
4663,4662,west,0,0,
4664,4634,north,0,0,
4665,4668,east,0,0,
4666,4656,north,0,0,
4666,4667,east,0,0,
4666,4665,west,0,0,
4667,4664,west,0,0,
4668,4658,north,0,0,
4668,4669,east,0,0,
4668,4678,south,0,0,
4669,4659,north,0,0,
4669,4660,east,0,0,
4669,4679,south,0,0,
4669,4668,west,0,0,
4670,4660,north,0,0,
4670,4671,east,0,0,
4670,4680,south,0,0,
4670,4679,west,0,0,
4671,4661,north,0,0,
4671,4681,south,0,0,
4671,4670,west,0,0,
4672,4675,east,0,0,
4673,4663,north,0,0,
4673,4674,east,0,0,
4673,4683,south,0,0,
4673,4672,west,0,0,
4674,4675,east,0,0,
4674,4673,west,0,0,
4675,4676,east,0,0,
4675,4672,west,0,0,
4676,4677,east,0,0,
4676,4686,south,0,0,
4676,4675,west,0,0,
4677,4678,east,0,0,
4677,4676,west,0,0,
4678,4668,north,0,0,
4678,4679,east,0,0,
4678,4677,west,0,0,
4679,4669,north,0,0,
4679,4670,east,0,0,
4679,4689,south,0,0,
4679,4678,west,0,0,
4680,4670,north,0,0,
4680,4681,east,0,0,
4680,4690,south,0,0,
4680,4689,west,0,0,
4681,4671,north,0,0,
4681,4691,south,0,0,
4681,4680,west,0,0,
4682,4683,east,0,0,
4682,4692,south,0,0,
4683,4673,north,0,0,
4683,4693,south,0,0,
4683,4682,west,0,0,
4684,4685,east,0,0,
4684,4694,south,0,0,
4685,4695,south,0,0,
4685,4684,west,0,0,
4686,4676,north,0,0,
4686,4696,south,0,0,
4687,4677,north,0,0,
