vnum,name,zone,flags,sector,description_preview
18509,A Passenger Cabin,184,indoors,0,"This is another one of those long, plush rooms.  It boggles you why anyone
would need this much room..."
18510,A Passenger Cabin,184,indoors,0,"You are in a long narrow room.  As you peer around you you note that this
room is a little different..."
18511,A Passenger Cabin,184,indoors,0,"This is much like the rooms around it.  There are those same plush seats
and little tables.  Gosh, s..."
18512,A Passenger Cabin,184,indoors,0,"This seems to be the end of a long set of rooms.  It is quite long but only
has an exit to the outsi..."
18513,A Boarding Platform,184,,0,"You are at the end of some kind of wooden platform.  There is a huge metal
tube like object to your ..."
18514,A Boarding Platform,184,,0,"You are on some kind of wooden platform.  There is a huge metal box like
tube that streches out east..."
18515,A Boarding Platform,184,,0,"You are on a wooden platform facing a huge metal tube that streches out
east and west of you.  Howev..."
18516,A Boarding Platform,184,,0,"You are on a wooden platform alongside a huge metal tube to the north.
There is an open hatchway to ..."
18517,A Boarding Platform,184,,0,"You are along side a large metal tube to your north.  There is not a way
in from here, perhaps there..."
18518,A Boarding Platform,184,,0,"You are on a study wooden platform of somekind.  There is a large metal tube
thing that streaches ou..."
18519,A Boarding Platform,184,,0,"You are nearing the end of a wooden platform.  To you north is a stange
metal tube thing.  There is ..."
18520,A Boarding Platform,184,,0,"You are at the end of the wooden platform.  To your north is a large metal
tube, there is an opening..."
18521,A Platform,184,,0,"You are on a large wooden platform of some kind.  There is a building off
to the east but there is n..."
18522,A Small Office,184,indoors,0,"This is some sort of private managers office.  There is a decent sized wood
desk facing the door and..."
18523,An Office,184,indoors,0,"You seem to be in the main room of some kind of office.  There is a smallish
counter off to one side..."
18524,A Small Storage Room,184,indoors,0,"This is some kind of supply room.  There are a few buckets, mops, and other
cleaning supplies, along..."
18525,A Platform,184,,0,"You are on a large wooden platform of some kind.  Off to your west is a
wooden building but there is..."
18526,A Platform,184,,0,"You are an a wooden platform of some kind.  Of to your south is a wide
dirt path, almost a road.  Fa..."
18527,A Platform,184,,0,"You are between a small wood building to your north and a wide dirt path
to your south.  You see a d..."
18528,A Platform,184,,0,"You are at the doorway to a small building.  The wooden door is just to
your north.  You can go that..."
18529,A Platform,184,,0,"You are between a small wooden building and a normal dirt road.  The door
to that building is north-..."
18530,A Platform,184,,0,"You are an a wooden platform of some kind.  Of to your south is a wide
dirt path, no, actually it is..."
18531,A Large Path,184,,0,"You are just outside the direct view of the wooden platform, at least you
think you are... there is ..."
18532,A Large Path,184,,0,"You are some kind of dirt road.  You can stay on the road by heading east
or west.  Opening to your ..."
18533,A Large Path,184,,0,"This dirt road leads east and west from here.  To you north is a large
wooden platform.  There is a ..."
18534,A Large Path,184,,0,"You are on a small dirt road, wait... you know you have been here before.
Ah yes, you remember now, ..."
18535,A Large Path,184,,0,"You are on a wide dirt road.  It continues east and west from here, leading
in front of some kind of..."
18536,A Large Path,184,,0,"You are on a small dirt road.  The road continues east and west from here.
To your north is a fairly..."
18537,A Large Path,184,,0,"You are just outside the direct view of the wooden platform, at least you
think you are... there is ..."
18538,The North-Western Edge of a Circle,184,indoors,0,"In this corner you are free of the inset circle.  This particular part of the
room has no dust in it..."
18539,Northen Edge of a Circle,184,indoors,0,"This is the northern edge of a rather large inset circle.  The purpose of
which is quite unclear.  Y..."
18540,North-East Corner,184,indoors,0,This description is yet unfinished...
18541,Western Edge of a Circle,184,indoors,0,"You are at the western edge of a large inset circle.  There is some force within
this circle.  You c..."
18542,Middle of a Circle,184,indoors,0,"You are in the middle of a large stone ring layed into the floor around you.
There doesn't seem to b..."
18543,East Side,184,indoors,0,This description is yet unfinished...
18544,South-West Corner,184,indoors,0,This description is yet unfinished...
18545,South Side,184,indoors,0,This description is yet unfinished...
18546,South-East Corner,184,indoors,0,This description is yet unfinished...
18547,North-West Corner,184,indoors,0,This description is yet unfinished...
18548,North Side,184,indoors,0,This description is yet unfinished...
18549,North Side,184,indoors,0,This description is yet unfinished...
18550,North Side,184,indoors,0,This description is yet unfinished...
18551,North-East Corner,184,indoors,0,This description is yet unfinished...
18552,West Side,184,indoors,0,This description is yet unfinished...
18553,Middle of the Room,184,indoors,0,This description is yet unfinished...
18554,Center of the Room,184,indoors,0,This description is yet unfinished...
18555,Middle of the Room,184,indoors,0,This description is yet unfinished...
18556,East Side,184,indoors,0,This description is yet unfinished...
18557,South-West Corner,184,indoors,0,This description is yet unfinished...
18558,South Side,184,indoors,0,This description is yet unfinished...
18559,South Side,184,indoors,0,This description is yet unfinished...
18560,South Side,184,indoors,0,This description is yet unfinished...
18561,South-East Corner,184,indoors,0,This description is yet unfinished...
18562,North-West Corner,184,dark;indoors,0,"You are at a corner of the huge tower.  There is no visible source of light
buy you seem to be doing..."
18563,North Side,184,dark;indoors,0,"You are along the north wall of this huge open room.  It is quite an eiree
place.  One might think b..."
18564,North Side,184,dark;indoors,0,"You are along the northern wall of this huge stone room.  There is not much
here, it looks pretty em..."
18565,North Side,184,dark;indoors,0,"You are up along side the north wall of this huge room.  It is a strangly
quiet place.  Too quiet pe..."
18566,North=East Corner,184,dark;indoors,0,"You are in the far north-east corner of this huge stone room.  Although
it is quite dark in here, yo..."
18567,A Courtyard,184,indoors,0,"You are in a small courtyard, you know you have been here before...  There
was a portal here, wasn't..."
18568,The Entrance Way,184,dark;indoors,0,"This is the main entrance to the old, large tower.  It isn't exactly like
any entrance you have ever..."
18569,Middle of the Room,184,dark;indoors,0,"This is the middle of a huge room, which is just on this level.  To your
east are some stairs that l..."
18570,Center of the Room,184,dark;indoors,0,"You are in the exact middle of this huge room.  There is a wide stairway
leading up from here, it se..."
18571,Middle of the Room,184,dark;indoors,0,"You are in the western half of this huge stone room.  The ceiling towers
above you.  Just to your ea..."
18572,East Side,184,dark;indoors,0,"You are up against the far wall of this huge room.  The stone wall towers
above you and reaches towa..."
18573,South-West Corner,184,dark;indoors,0,"You are in the south-west corner of the huge room.  The walls are perfectly
constructed, it is quite..."
18574,South Side,184,dark;indoors,0,"You are along the south wall of the huge open room.  My gosh this place is
large. Quiet too.  Too qu..."
18575,South Side,184,dark;indoors,0,"You are along the southern wall of this huge stone room.  The almost perfectly
uniform grey wall str..."
18576,South Side,184,dark;indoors,0,"You are along the the south wall of a huge open room.  It is very quiet even
though the whole place ..."
18577,South-East Corner,184,dark;indoors,0,"This is the far south-east corner of the huge stone room.  Two walls of 
stone lead up into the darn..."
18578,A Field,184,,0,"You are at the end of a large battlefield.  The portal from which you came is
not here.  Like it or ..."
18579,A Grassy Field,184,,0,"This is a corner of a large grassy field.  It does not quite look like a
field though, it has a more..."
18580,A Tunnel,184,,0,"After you step out of the door way it seems to disappear.  You are left
peering down dark tunnel.  S..."
18581,A Dusty Road,184,,0,"The door from where you came has disappeared.  You are standing at the edge
of a old, dusty town on ..."
18582,A Large Path,184,,0,"You are on a wide dirt path, more of a road actually.  The portal from where
you came is no longer t..."
18583,A Courtyard,184,indoors,0,"You have enterered a small courtyard, the portal from which you came is gone.
There is only one way ..."
18800,Map Room,188,,0,"If you've stumbled in here by mistake, please... find your way out.
Zone not open to public."
18801,--,188,,0,You are in an unfinished room.
18802,--,188,,0,You are in an unfinished room.
18803,Lower Floor,188,,0,You are in an unfinished room.
18804,Lower Floor,188,,0,You are in an unfinished room.
